time,round,batch_num,client_id,epoch,train_loss,train_acc,batch_size
2025-10-05 15:29:53,1,0,4,0,2.3035471439361572,0.0,32
2025-10-05 15:29:53,1,0,6,0,2.3051552772521973,0.0625,32
2025-10-05 15:29:53,1,0,5,0,2.300243377685547,0.34375,32
2025-10-05 15:29:53,1,0,0,0,2.2977285385131836,0.21875,32
2025-10-05 15:29:53,1,0,3,0,2.307131767272949,0.1875,32
2025-10-05 15:29:53,1,0,7,0,2.3010635375976562,0.03125,32
2025-10-05 15:29:53,1,0,2,0,2.306704044342041,0.09375,32
2025-10-05 15:29:53,1,0,1,0,2.3064920902252197,0.0,32
2025-10-05 15:29:53,1,1,3,0,2.2991151809692383,0.21875,32
2025-10-05 15:29:53,1,1,2,0,2.300342082977295,0.03125,32
2025-10-05 15:29:53,1,1,5,0,2.2956061363220215,0.34375,32
2025-10-05 15:29:53,1,1,6,0,2.301522731781006,0.0625,32
2025-10-05 15:29:53,1,1,0,0,2.291320323944092,0.21875,32
2025-10-05 15:29:53,1,1,4,0,2.3012261390686035,0.34375,32
2025-10-05 15:29:53,1,1,7,0,2.2967147827148438,0.375,32
2025-10-05 15:29:53,1,1,1,0,2.30136775970459,0.09375,32
2025-10-05 15:29:53,1,2,2,0,2.291067123413086,0.3125,32
2025-10-05 15:29:53,1,2,3,0,2.2922396659851074,0.28125,32
2025-10-05 15:29:53,1,2,0,0,2.283737897872925,0.375,32
2025-10-05 15:29:53,1,2,4,0,2.29508113861084,0.375,32
2025-10-05 15:29:53,1,2,6,0,2.297325611114502,0.1875,32
2025-10-05 15:29:53,1,2,7,0,2.288348436355591,0.4375,32
2025-10-05 15:29:53,1,2,1,0,2.2971572875976562,0.4375,32
2025-10-05 15:29:53,1,2,5,0,2.289910316467285,0.375,32
2025-10-05 15:29:53,1,3,7,0,2.2786903381347656,0.3125,32
2025-10-05 15:29:53,1,3,1,0,2.2872653007507324,0.53125,32
2025-10-05 15:29:53,1,3,3,0,2.2848076820373535,0.15625,32
2025-10-05 15:29:53,1,3,6,0,2.292557716369629,0.25,32
2025-10-05 15:29:53,1,3,0,0,2.2727794647216797,0.34375,32
2025-10-05 15:29:53,1,3,2,0,2.2861270904541016,0.28125,32
2025-10-05 15:29:53,1,3,5,0,2.2806429862976074,0.46875,32
2025-10-05 15:29:53,1,3,4,0,2.2868499755859375,0.40625,32
2025-10-05 15:29:53,1,4,5,0,2.2685658931732178,0.40625,32
2025-10-05 15:29:53,1,4,4,0,2.2736237049102783,0.46875,32
2025-10-05 15:29:53,1,4,2,0,2.279989719390869,0.25,32
2025-10-05 15:29:53,1,4,3,0,2.2800676822662354,0.40625,32
2025-10-05 15:29:53,1,4,6,0,2.290855646133423,0.1875,32
2025-10-05 15:29:53,1,4,0,0,2.2548105716705322,0.53125,32
2025-10-05 15:29:53,1,4,7,0,2.260802745819092,0.5,32
2025-10-05 15:29:53,1,4,1,0,2.282442569732666,0.375,32
2025-10-05 15:29:53,1,5,3,0,2.2675771713256836,0.40625,32
2025-10-05 15:29:53,1,5,1,0,2.271646022796631,0.40625,32
2025-10-05 15:29:53,1,5,0,0,2.2433652877807617,0.5625,32
2025-10-05 15:29:53,1,5,2,0,2.256413459777832,0.3125,32
2025-10-05 15:29:53,1,5,6,0,2.2755870819091797,0.4375,32
2025-10-05 15:29:53,1,5,5,0,2.253695011138916,0.53125,32
2025-10-05 15:29:53,1,5,7,0,2.2549633979797363,0.4375,32
2025-10-05 15:29:53,1,5,4,0,2.2637076377868652,0.46875,32
2025-10-05 15:29:53,1,6,3,0,2.2453784942626953,0.53125,32
2025-10-05 15:29:53,1,6,0,0,2.2287044525146484,0.53125,32
2025-10-05 15:29:53,1,6,5,0,2.246053457260132,0.375,32
2025-10-05 15:29:53,1,6,1,0,2.2624893188476562,0.40625,32
2025-10-05 15:29:53,1,6,6,0,2.262676477432251,0.46875,32
2025-10-05 15:29:53,1,6,4,0,2.259366273880005,0.40625,32
2025-10-05 15:29:53,1,6,7,0,2.239809513092041,0.375,32
2025-10-05 15:29:53,1,6,2,0,2.2501015663146973,0.34375,32
2025-10-05 15:29:53,1,7,4,0,2.2331929206848145,0.5,32
2025-10-05 15:29:53,1,7,7,0,2.2153491973876953,0.46875,32
2025-10-05 15:29:53,1,7,3,0,2.2393460273742676,0.4375,32
2025-10-05 15:29:53,1,7,6,0,2.2666068077087402,0.34375,32
2025-10-05 15:29:53,1,7,2,0,2.246119976043701,0.34375,32
2025-10-05 15:29:53,1,7,1,0,2.2317237854003906,0.5625,32
2025-10-05 15:29:53,1,7,5,0,2.2489659786224365,0.3125,32
2025-10-05 15:29:53,1,7,0,0,2.199636459350586,0.5625,32
2025-10-05 15:29:53,1,8,4,0,2.2377612590789795,0.375,32
2025-10-05 15:29:53,1,8,6,0,2.2574515342712402,0.28125,32
2025-10-05 15:29:53,1,8,7,0,2.2465920448303223,0.1875,32
2025-10-05 15:29:53,1,8,2,0,2.2052273750305176,0.46875,32
2025-10-05 15:29:53,1,8,5,0,2.218897581100464,0.46875,32
2025-10-05 15:29:53,1,8,1,0,2.2208752632141113,0.5,32
2025-10-05 15:29:53,1,8,0,0,2.1693966388702393,0.625,32
2025-10-05 15:29:53,1,8,3,0,2.230353355407715,0.40625,32
2025-10-05 15:29:53,1,9,5,0,2.226522445678711,0.28125,32
2025-10-05 15:29:53,1,9,2,0,2.2248330116271973,0.3125,32
2025-10-05 15:29:53,1,9,3,0,2.240415334701538,0.21875,32
2025-10-05 15:29:53,1,9,0,0,2.1551513671875,0.5625,32
2025-10-05 15:29:53,1,9,6,0,2.245304822921753,0.34375,32
2025-10-05 15:29:53,1,9,4,0,2.1964125633239746,0.53125,32
2025-10-05 15:29:53,1,9,1,0,2.2144737243652344,0.4375,32
2025-10-05 15:29:53,1,9,7,0,2.18505597114563,0.46875,32
2025-10-05 15:29:53,1,10,5,0,2.177729845046997,0.4375,32
2025-10-05 15:29:53,1,10,0,0,2.123295307159424,0.5625,32
2025-10-05 15:29:53,1,10,3,0,2.2350497245788574,0.25,32
2025-10-05 15:29:53,1,10,2,0,2.1662988662719727,0.46875,32
2025-10-05 15:29:53,1,10,4,0,2.237114906311035,0.28125,32
2025-10-05 15:29:53,1,10,6,0,2.226431369781494,0.375,32
2025-10-05 15:29:53,1,10,7,0,2.189816951751709,0.3125,32
2025-10-05 15:29:53,1,10,1,0,2.2287814617156982,0.3125,32
2025-10-05 15:29:53,1,11,4,0,2.20660138130188,0.375,32
2025-10-05 15:29:53,1,11,3,0,2.187988042831421,0.40625,32
2025-10-05 15:29:53,1,11,6,0,2.224621057510376,0.375,32
2025-10-05 15:29:53,1,11,5,0,2.139972448348999,0.5,32
2025-10-05 15:29:53,1,11,7,0,2.1491403579711914,0.46875,32
2025-10-05 15:29:53,1,11,0,0,2.1616504192352295,0.25,32
2025-10-05 15:29:53,1,11,1,0,2.1509480476379395,0.5625,32
2025-10-05 15:29:53,1,11,2,0,2.157827377319336,0.40625,32
2025-10-05 15:29:53,1,12,6,0,2.2590456008911133,0.125,32
2025-10-05 15:29:53,1,12,3,0,2.2046217918395996,0.3125,32
2025-10-05 15:29:53,1,12,2,0,2.148505926132202,0.46875,32
2025-10-05 15:29:53,1,12,1,0,2.165274143218994,0.4375,32
2025-10-05 15:29:53,1,12,0,0,2.089912176132202,0.46875,32
2025-10-05 15:29:53,1,12,4,0,2.1520028114318848,0.5,32
2025-10-05 15:29:53,1,12,5,0,2.186758041381836,0.375,32
2025-10-05 15:29:53,1,12,7,0,2.145148277282715,0.40625,32
2025-10-05 15:29:53,1,13,3,0,2.150883674621582,0.4375,32
2025-10-05 15:29:53,1,13,7,0,2.0751473903656006,0.46875,32
2025-10-05 15:29:53,1,13,0,0,2.074495792388916,0.46875,32
2025-10-05 15:29:53,1,13,5,0,2.1631875038146973,0.40625,32
2025-10-05 15:29:53,1,13,4,0,2.1478524208068848,0.4375,32
2025-10-05 15:29:53,1,13,6,0,2.2201476097106934,0.34375,32
2025-10-05 15:29:53,1,13,1,0,2.126960277557373,0.46875,32
2025-10-05 15:29:53,1,13,2,0,2.097780704498291,0.4375,32
2025-10-05 15:29:53,1,14,0,0,2.032503843307495,0.40625,32
2025-10-05 15:29:53,1,14,2,0,2.1385650634765625,0.375,32
2025-10-05 15:29:53,1,14,4,0,2.1447176933288574,0.4375,32
2025-10-05 15:29:53,1,14,3,0,2.1845345497131348,0.28125,32
2025-10-05 15:29:53,1,14,5,0,2.1369736194610596,0.4375,32
2025-10-05 15:29:53,1,14,1,0,2.1107277870178223,0.5,32
2025-10-05 15:29:53,1,14,6,0,2.203179359436035,0.28125,32
2025-10-05 15:29:53,1,14,7,0,2.1047017574310303,0.375,32
2025-10-05 15:29:53,1,15,6,0,2.168349266052246,0.34375,32
2025-10-05 15:29:53,1,15,5,0,2.1343331336975098,0.25,32
2025-10-05 15:29:53,1,15,7,0,2.0678210258483887,0.5,32
2025-10-05 15:29:53,1,15,0,0,1.9959121942520142,0.5,32
2025-10-05 15:29:53,1,15,4,0,2.1556904315948486,0.34375,32
2025-10-05 15:29:53,1,15,2,0,2.076641082763672,0.46875,32
2025-10-05 15:29:53,1,15,3,0,2.0991616249084473,0.5,32
2025-10-05 15:29:53,1,15,1,0,2.066619873046875,0.5,32
2025-10-05 15:29:53,1,16,2,0,2.071772575378418,0.5,32
2025-10-05 15:29:53,1,16,7,0,2.118086338043213,0.28125,32
2025-10-05 15:29:53,1,16,3,0,2.1619765758514404,0.28125,32
2025-10-05 15:29:53,1,16,4,0,2.1195032596588135,0.40625,32
2025-10-05 15:29:53,1,16,5,0,2.092470169067383,0.40625,32
2025-10-05 15:29:53,1,16,6,0,2.1808524131774902,0.28125,32
2025-10-05 15:29:53,1,16,0,0,1.9600534439086914,0.53125,32
2025-10-05 15:29:53,1,16,1,0,2.0610222816467285,0.46875,32
2025-10-05 15:29:53,1,17,2,0,2.1485953330993652,0.15625,32
2025-10-05 15:29:53,1,17,6,0,2.1140592098236084,0.5,32
2025-10-05 15:29:53,1,17,4,0,2.0646283626556396,0.46875,32
2025-10-05 15:29:53,1,17,3,0,2.09658145904541,0.40625,32
2025-10-05 15:29:53,1,17,5,0,2.078335762023926,0.40625,32
2025-10-05 15:29:53,1,17,1,0,2.0761919021606445,0.40625,32
2025-10-05 15:29:53,1,17,0,0,2.075106143951416,0.25,32
2025-10-05 15:29:53,1,17,7,0,2.024404764175415,0.4375,32
2025-10-05 15:29:53,1,18,1,0,2.116356134414673,0.3125,32
2025-10-05 15:29:53,1,18,6,0,2.126678466796875,0.375,32
2025-10-05 15:29:53,1,18,3,0,2.1385860443115234,0.28125,32
2025-10-05 15:29:53,1,18,0,0,1.8782916069030762,0.53125,32
2025-10-05 15:29:53,1,18,4,0,2.075136661529541,0.40625,32
2025-10-05 15:29:53,1,18,7,0,2.0453739166259766,0.375,32
2025-10-05 15:29:53,1,18,5,0,2.1206769943237305,0.28125,32
2025-10-05 15:29:53,1,18,2,0,2.0481271743774414,0.34375,32
2025-10-05 15:29:53,1,19,6,0,2.1992926597595215,0.15625,32
2025-10-05 15:29:53,1,19,7,0,1.8918702602386475,0.59375,32
2025-10-05 15:29:53,1,19,0,0,1.8298141956329346,0.59375,32
2025-10-05 15:29:53,1,19,3,0,2.0475106239318848,0.5,32
2025-10-05 15:29:53,1,19,1,0,2.1011126041412354,0.3125,32
2025-10-05 15:29:53,1,19,4,0,2.0272648334503174,0.46875,32
2025-10-05 15:29:53,1,19,5,0,2.0415725708007812,0.40625,32
2025-10-05 15:29:53,1,19,2,0,2.0229251384735107,0.28125,32
2025-10-05 15:29:53,1,20,0,0,1.9768099784851074,0.25,32
2025-10-05 15:29:53,1,20,3,0,2.0902814865112305,0.34375,32
2025-10-05 15:29:53,1,20,4,0,1.9596798419952393,0.46875,32
2025-10-05 15:29:53,1,20,7,0,1.90168035030365,0.375,32
2025-10-05 15:29:53,1,20,6,0,2.143221855163574,0.3125,32
2025-10-05 15:29:53,1,20,2,0,1.9315993785858154,0.34375,32
2025-10-05 15:29:53,1,20,1,0,1.9563219547271729,0.46875,32
2025-10-05 15:29:53,1,20,5,0,2.0790488719940186,0.25,32
2025-10-05 15:29:53,1,21,3,0,2.057187557220459,0.375,32
2025-10-05 15:29:53,1,21,7,0,1.7892348766326904,0.4375,32
2025-10-05 15:29:53,1,21,0,0,1.7857767343521118,0.40625,32
2025-10-05 15:29:53,1,21,5,0,1.8905866146087646,0.53125,32
2025-10-05 15:29:53,1,21,6,0,2.087440252304077,0.34375,32
2025-10-05 15:29:53,1,21,4,0,1.9760315418243408,0.40625,32
2025-10-05 15:29:53,1,21,1,0,1.9154566526412964,0.46875,32
2025-10-05 15:29:53,1,21,2,0,1.9449286460876465,0.40625,32
2025-10-05 15:29:53,1,22,1,0,1.8731803894042969,0.40625,32
2025-10-05 15:29:53,1,22,0,0,1.6355972290039062,0.40625,32
2025-10-05 15:29:53,1,22,3,0,1.940213680267334,0.5,32
2025-10-05 15:29:53,1,22,2,0,1.8479857444763184,0.375,32
2025-10-05 15:29:53,1,22,7,0,1.8551524877548218,0.34375,32
2025-10-05 15:29:53,1,22,6,0,2.0677897930145264,0.40625,32
2025-10-05 15:29:53,1,22,5,0,1.8909856081008911,0.5,32
2025-10-05 15:29:53,1,22,4,0,1.9619531631469727,0.40625,32
2025-10-05 15:29:53,1,23,3,0,2.1093480587005615,0.15625,32
2025-10-05 15:29:53,1,23,0,0,1.4943304061889648,0.375,32
2025-10-05 15:29:53,1,23,4,0,1.8074777126312256,0.5,32
2025-10-05 15:29:53,1,23,6,0,2.1461997032165527,0.25,32
2025-10-05 15:29:53,1,23,1,0,1.832509994506836,0.4375,32
2025-10-05 15:29:53,1,23,5,0,2.003696918487549,0.28125,32
2025-10-05 15:29:53,1,23,7,0,1.9338372945785522,0.25,32
2025-10-05 15:29:53,1,23,2,0,1.896308422088623,0.3125,32
2025-10-05 15:29:53,1,24,3,0,1.8992774486541748,0.5,32
2025-10-05 15:29:53,1,24,1,0,1.896857738494873,0.28125,32
2025-10-05 15:29:53,1,24,2,0,1.8357211351394653,0.3125,32
2025-10-05 15:29:53,1,24,5,0,1.768276333808899,0.4375,32
2025-10-05 15:29:53,1,24,4,0,1.8941688537597656,0.375,32
2025-10-05 15:29:53,1,24,6,0,2.0283641815185547,0.34375,32
2025-10-05 15:29:53,1,24,7,0,1.7654650211334229,0.34375,32
2025-10-05 15:29:53,1,25,3,0,1.955749273300171,0.3125,32
2025-10-05 15:29:53,1,24,0,0,1.6897754669189453,0.4375,32
2025-10-05 15:29:53,1,25,5,0,1.9510265588760376,0.1875,32
2025-10-05 15:29:53,1,25,4,0,1.8548429012298584,0.375,32
2025-10-05 15:29:53,1,25,1,0,1.8919944763183594,0.34375,32
2025-10-05 15:29:53,1,25,7,0,1.6204363107681274,0.40625,32
2025-10-05 15:29:53,1,25,6,0,2.1061716079711914,0.1875,32
2025-10-05 15:29:53,1,25,2,0,1.8628208637237549,0.3125,32
2025-10-05 15:29:53,1,26,3,0,1.94125235080719,0.34375,32
2025-10-05 15:29:53,1,25,0,0,1.4845445156097412,0.4375,32
2025-10-05 15:29:53,1,26,1,0,1.7039438486099243,0.40625,32
2025-10-05 15:29:53,1,26,7,0,1.6066200733184814,0.375,32
2025-10-05 15:29:53,1,26,4,0,1.9851762056350708,0.28125,32
2025-10-05 15:29:53,1,26,5,0,1.4908238649368286,0.5,32
2025-10-05 15:29:53,1,26,6,0,1.9324020147323608,0.34375,32
2025-10-05 15:29:53,1,26,2,0,1.6055307388305664,0.375,32
2025-10-05 15:29:53,1,27,3,0,1.8361778259277344,0.375,32
2025-10-05 15:29:53,1,26,0,0,1.3466074466705322,0.46875,32
2025-10-05 15:29:53,1,27,5,0,1.8864758014678955,0.40625,32
2025-10-05 15:29:53,1,28,3,0,1.8062481880187988,0.3125,32
2025-10-05 15:29:53,1,27,4,0,1.7205249071121216,0.4375,32
2025-10-05 15:29:53,1,27,0,0,1.271802306175232,0.5625,32
2025-10-05 15:29:53,1,27,2,0,1.5005240440368652,0.3125,32
2025-10-05 15:29:53,1,27,6,0,1.8801929950714111,0.375,32
2025-10-05 15:29:53,1,27,7,0,1.4377561807632446,0.375,32
2025-10-05 15:29:53,1,27,1,0,1.2736237049102783,0.625,32
2025-10-05 15:29:53,1,28,5,0,1.7448019981384277,0.375,32
2025-10-05 15:29:53,1,28,6,0,1.8811726570129395,0.34375,32
2025-10-05 15:29:53,1,28,4,0,1.9122960567474365,0.3125,32
2025-10-05 15:29:53,1,28,2,0,1.862446904182434,0.25,32
2025-10-05 15:29:53,1,28,1,0,1.8491108417510986,0.3125,32
2025-10-05 15:29:53,1,28,0,0,1.2430217266082764,0.46875,32
2025-10-05 15:29:53,1,29,3,0,1.8931804895401,0.34375,32
2025-10-05 15:29:53,1,28,7,0,1.898760199546814,0.34375,32
2025-10-05 15:29:53,1,30,3,0,1.6982234716415405,0.375,32
2025-10-05 15:29:53,1,29,6,0,1.8909738063812256,0.34375,32
2025-10-05 15:29:53,1,29,0,0,1.3282755613327026,0.4375,32
2025-10-05 15:29:53,1,29,5,0,1.5204668045043945,0.34375,32
2025-10-05 15:29:53,1,29,1,0,1.4966089725494385,0.4375,32
2025-10-05 15:29:53,1,29,7,0,1.542400598526001,0.3125,32
2025-10-05 15:29:53,1,29,4,0,1.9471466541290283,0.25,32
2025-10-05 15:29:53,1,29,2,0,1.3849319219589233,0.375,32
2025-10-05 15:29:53,1,30,6,0,1.6230840682983398,0.40625,32
2025-10-05 15:29:53,1,30,4,0,1.8392283916473389,0.375,32
2025-10-05 15:29:53,1,30,2,0,1.6971354484558105,0.25,32
2025-10-05 15:29:53,1,30,7,0,1.7367892265319824,0.1875,32
2025-10-05 15:29:53,1,30,0,0,1.044679880142212,0.59375,32
2025-10-05 15:29:53,1,30,1,0,1.638070821762085,0.46875,32
2025-10-05 15:29:53,1,31,3,0,1.8381989002227783,0.375,32
2025-10-05 15:29:53,1,30,5,0,1.3209768533706665,0.59375,32
2025-10-05 15:29:53,1,32,3,0,1.4633431434631348,0.46875,32
2025-10-05 15:29:53,1,31,7,0,1.6492822170257568,0.25,32
2025-10-05 15:29:53,1,31,0,0,1.4964077472686768,0.375,32
2025-10-05 15:29:53,1,31,5,0,1.5595406293869019,0.5,32
2025-10-05 15:29:53,1,31,4,0,1.8937586545944214,0.28125,32
2025-10-05 15:29:53,1,31,6,0,1.7098402976989746,0.40625,32
2025-10-05 15:29:53,1,31,2,0,1.7428840398788452,0.28125,32
2025-10-05 15:29:53,1,31,1,0,1.8262630701065063,0.375,32
2025-10-05 15:29:53,1,32,4,0,1.6619174480438232,0.4375,32
2025-10-05 15:29:53,1,32,5,0,1.4879136085510254,0.46875,32
2025-10-05 15:29:53,1,32,7,0,1.5715163946151733,0.40625,32
2025-10-05 15:29:53,1,32,1,0,1.4577584266662598,0.46875,32
2025-10-05 15:29:53,1,33,3,0,1.7854695320129395,0.375,32
2025-10-05 15:29:53,1,32,2,0,1.636565923690796,0.5,32
2025-10-05 15:29:53,1,32,0,0,1.7033389806747437,0.375,32
2025-10-05 15:29:53,1,32,6,0,2.3307433128356934,0.21875,32
2025-10-05 15:29:53,1,33,7,0,1.7414467334747314,0.1875,32
2025-10-05 15:29:53,1,33,0,0,1.4346214532852173,0.28125,32
2025-10-05 15:29:53,1,33,6,0,2.13820743560791,0.25,32
2025-10-05 15:29:53,1,33,1,0,1.7155123949050903,0.3125,32
2025-10-05 15:29:53,1,33,5,0,1.732191801071167,0.3125,32
2025-10-05 15:29:53,1,34,3,0,2.177753210067749,0.28125,32
2025-10-05 15:29:53,1,33,2,0,1.5577788352966309,0.34375,32
2025-10-05 15:29:53,1,33,4,0,1.657743215560913,0.5,32
2025-10-05 15:29:53,1,34,0,0,1.5015079975128174,0.46875,32
2025-10-05 15:29:53,1,34,7,0,1.472822904586792,0.21875,32
2025-10-05 15:29:53,1,35,3,0,1.70285964012146,0.28125,32
2025-10-05 15:29:53,1,34,6,0,1.6525311470031738,0.4375,32
2025-10-05 15:29:53,1,34,4,0,1.8556212186813354,0.40625,32
2025-10-05 15:29:53,1,34,5,0,1.8015958070755005,0.40625,32
2025-10-05 15:29:53,1,34,1,0,1.3351716995239258,0.3125,32
2025-10-05 15:29:53,1,34,2,0,1.8027174472808838,0.40625,32
2025-10-05 15:29:53,1,35,6,0,1.9182161092758179,0.3125,32
2025-10-05 15:29:53,1,35,0,0,1.3892061710357666,0.4375,32
2025-10-05 15:29:53,1,35,7,0,1.4677510261535645,0.28125,32
2025-10-05 15:29:53,1,35,2,0,1.5246777534484863,0.375,32
2025-10-05 15:29:53,1,35,5,0,1.584100604057312,0.375,32
2025-10-05 15:29:53,1,35,4,0,1.5317184925079346,0.53125,32
2025-10-05 15:29:53,1,35,1,0,1.5522451400756836,0.375,32
2025-10-05 15:29:53,1,36,3,0,1.53268563747406,0.5,32
2025-10-05 15:29:53,1,36,7,0,1.7696908712387085,0.3125,32
2025-10-05 15:29:53,1,36,1,0,1.658049464225769,0.25,32
2025-10-05 15:29:53,1,36,5,0,1.5337631702423096,0.4375,32
2025-10-05 15:29:53,1,36,6,0,1.8307950496673584,0.21875,32
2025-10-05 15:29:53,1,36,2,0,1.3889180421829224,0.34375,32
2025-10-05 15:29:53,1,37,3,0,1.5687954425811768,0.5,32
2025-10-05 15:29:53,1,36,4,0,2.1324944496154785,0.21875,32
2025-10-05 15:29:53,1,36,0,0,1.5131690502166748,0.40625,32
2025-10-05 15:29:53,1,38,3,0,1.775341510772705,0.40625,32
2025-10-05 15:29:53,1,37,5,0,1.6265560388565063,0.375,32
2025-10-05 15:29:53,1,37,6,0,1.8571445941925049,0.15625,32
2025-10-05 15:29:53,1,37,2,0,1.5848655700683594,0.375,32
2025-10-05 15:29:53,1,37,0,0,1.6074130535125732,0.40625,32
2025-10-05 15:29:53,1,37,7,0,1.620179533958435,0.3125,32
2025-10-05 15:29:53,1,37,1,0,1.7250735759735107,0.15625,32
2025-10-05 15:29:53,1,37,4,0,1.6645777225494385,0.40625,32
2025-10-05 15:29:53,1,38,0,0,1.3773515224456787,0.34375,32
2025-10-05 15:29:53,1,38,6,0,1.9088791608810425,0.28125,32
2025-10-05 15:29:53,1,38,2,0,1.611025333404541,0.4375,32
2025-10-05 15:29:53,1,38,4,0,1.6631557941436768,0.34375,32
2025-10-05 15:29:53,1,38,7,0,1.4314250946044922,0.40625,32
2025-10-05 15:29:53,1,38,5,0,1.6367864608764648,0.34375,32
2025-10-05 15:29:53,1,38,1,0,1.6952791213989258,0.4375,32
2025-10-05 15:29:53,1,39,3,0,1.9512746334075928,0.40625,32
2025-10-05 15:29:53,1,39,7,0,1.3205676078796387,0.4444444444444444,18
2025-10-05 15:29:53,1,39,0,0,1.5151855945587158,0.375,32
2025-10-05 15:29:53,1,39,1,0,1.4813368320465088,0.53125,32
2025-10-05 15:29:53,1,39,4,0,1.705047369003296,0.40625,32
2025-10-05 15:29:53,1,39,6,0,1.8409337997436523,0.15625,32
2025-10-05 15:29:53,1,39,2,0,1.326677918434143,0.5,32
2025-10-05 15:29:53,1,40,3,0,1.8095767498016357,0.34375,32
2025-10-05 15:29:53,1,39,5,0,1.7667222023010254,0.21875,32
2025-10-05 15:29:53,1,0,7,1,1.4562472105026245,0.46875,32
2025-10-05 15:29:53,1,40,6,0,1.6535344123840332,0.25,32
2025-10-05 15:29:53,1,40,0,0,1.6012296676635742,0.4375,32
2025-10-05 15:29:53,1,41,3,0,1.7684295177459717,0.34375,32
2025-10-05 15:29:53,1,40,2,0,1.571899175643921,0.5,32
2025-10-05 15:29:53,1,40,5,0,1.494321346282959,0.46875,32
2025-10-05 15:29:53,1,1,7,1,1.5672749280929565,0.40625,32
2025-10-05 15:29:53,1,40,4,0,1.9035663604736328,0.40625,32
2025-10-05 15:29:53,1,40,1,0,1.8122541904449463,0.3125,32
2025-10-05 15:29:53,1,41,6,0,1.8743246793746948,0.3125,32
2025-10-05 15:29:53,1,41,0,0,1.3937156200408936,0.46875,32
2025-10-05 15:29:53,1,2,7,1,1.493117094039917,0.40625,32
2025-10-05 15:29:53,1,41,2,0,1.5357080698013306,0.40625,32
2025-10-05 15:29:53,1,41,5,0,1.6374552249908447,0.375,32
2025-10-05 15:29:53,1,42,3,0,1.4370734691619873,0.53125,32
2025-10-05 15:29:53,1,41,1,0,1.4120254516601562,0.46875,32
2025-10-05 15:29:53,1,42,0,0,1.4952945709228516,0.4375,32
2025-10-05 15:29:53,1,41,4,0,1.6323450803756714,0.5625,32
2025-10-05 15:29:53,1,42,6,0,1.9049766063690186,0.34375,32
2025-10-05 15:29:53,1,3,7,1,1.6887147426605225,0.3125,32
2025-10-05 15:29:53,1,43,0,0,1.4240155220031738,0.375,32
2025-10-05 15:29:53,1,43,3,0,1.8051427602767944,0.40625,32
2025-10-05 15:29:53,1,42,5,0,1.4922535419464111,0.5,32
2025-10-05 15:29:53,1,42,2,0,1.9010969400405884,0.28125,32
2025-10-05 15:29:53,1,4,7,1,1.4942831993103027,0.375,32
2025-10-05 15:29:53,1,43,6,0,1.7598743438720703,0.34375,32
2025-10-05 15:29:53,1,42,4,0,1.5323641300201416,0.5,32
2025-10-05 15:29:53,1,42,1,0,1.6360139846801758,0.28125,32
2025-10-05 15:29:53,1,44,0,0,1.647101640701294,0.34375,32
2025-10-05 15:29:53,1,5,7,1,1.6477115154266357,0.3125,32
2025-10-05 15:29:53,1,43,5,0,1.5273576974868774,0.375,32
2025-10-05 15:29:53,1,43,1,0,1.6383641958236694,0.375,32
2025-10-05 15:29:53,1,43,2,0,1.7418785095214844,0.25,32
2025-10-05 15:29:53,1,45,0,0,1.4137389659881592,0.4375,32
2025-10-05 15:29:53,1,44,3,0,1.9647986888885498,0.25,32
2025-10-05 15:29:53,1,43,4,0,1.6050645112991333,0.46875,32
2025-10-05 15:29:53,1,44,6,0,2.0471010208129883,0.21875,32
2025-10-05 15:29:53,1,6,7,1,1.437089204788208,0.40625,32
2025-10-05 15:29:53,1,44,1,0,1.7285243272781372,0.4375,32
2025-10-05 15:29:53,1,44,5,0,1.4998748302459717,0.4375,32
2025-10-05 15:29:53,1,46,0,0,1.4778343439102173,0.4375,32
2025-10-05 15:29:53,1,44,4,0,1.9204102754592896,0.375,32
2025-10-05 15:29:53,1,45,3,0,1.7328228950500488,0.28125,32
2025-10-05 15:29:53,1,45,6,0,1.6638219356536865,0.3125,32
2025-10-05 15:29:53,1,44,2,0,1.6609089374542236,0.40625,32
2025-10-05 15:29:53,1,7,7,1,1.5592658519744873,0.3125,32
2025-10-05 15:29:53,1,45,1,0,1.6521761417388916,0.40625,32
2025-10-05 15:29:53,1,45,5,0,1.4059218168258667,0.5,32
2025-10-05 15:29:53,1,45,4,0,1.7393009662628174,0.40625,32
2025-10-05 15:29:53,1,45,2,0,1.4168334007263184,0.5,32
2025-10-05 15:29:53,1,46,3,0,2.0520873069763184,0.28125,32
2025-10-05 15:29:53,1,47,0,0,1.6748074293136597,0.4375,32
2025-10-05 15:29:53,1,46,6,0,1.6417174339294434,0.34375,32
2025-10-05 15:29:53,1,8,7,1,1.4111065864562988,0.5,32
2025-10-05 15:29:53,1,46,4,0,1.6446053981781006,0.4375,32
2025-10-05 15:29:53,1,46,5,0,1.5156924724578857,0.40625,32
2025-10-05 15:29:53,1,46,1,0,1.414063811302185,0.4375,32
2025-10-05 15:29:53,1,47,3,0,1.7987565994262695,0.25,32
2025-10-05 15:29:53,1,46,2,0,1.7599589824676514,0.28125,32
2025-10-05 15:29:53,1,48,0,0,1.4366782903671265,0.4375,32
2025-10-05 15:29:53,1,47,6,0,1.647531509399414,0.46875,32
2025-10-05 15:29:53,1,9,7,1,1.377846121788025,0.4375,32
